56	('siren', 'lemon')	0.44906798005104065	('siren', 'postmaster')	0.5223082900047302
57	('helicopter', 'findings')	-0.20193395018577576	('helicopter', 'developer')	0.0875934287905693
58	('application', 'existence')	0.3159056305885315	('application', 'amateur')	0.16205720603466034
59	('orchestra', 'country')	-0.009493477642536163	('orchestra', 'senator')	0.07263287156820297
60	('agreement', 'limit')	0.21394842863082886	('agreement', 'liberals')	0.25380077958106995
61	('defeats', 'criterion')	-0.23879899084568024	('defeats', 'merchants')	0.27624499797821045
62	('sequence', 'lingerie')	-0.09493520855903625	('sequence', 'intruders')	0.02614283375442028
63	('hope', 'press')	0.1596442312002182	('hope', 'cobbler')	0.07918249070644379
64	('game', 'risk')	0.124471515417099	('game', 'reporter')	0.0928356796503067
65	('cigarette', 'lounge')	0.5068938732147217	('cigarette', 'owner')	0.29600825905799866
66	('handwriting', 'music')	0.16298741102218628	('handwriting', 'millionaire')	0.06268643587827682
67	('benefits', 'month')	0.0023996569216251373	('benefits', 'princess')	-0.3205602169036865
68	('night', 'airplane')	0.2565108835697174	('night', 'pianist')	0.028893154114484787
69	('winter', 'town')	0.2345460057258606	('winter', 'planner')	-0.09815961122512817
70	('taint', 'membrane')	0.11485212296247482	('taint', 'civilian')	-0.08046840876340866
71	('access', 'explorations')	0.063564732670784	('access', 'analyst')	3.306940197944641e-05
72	('milligrams', 'tape')	0.14635257422924042	('milligrams', 'planters')	0.09720401465892792
73	('beginning', 'ear')	-0.03927243500947952	('beginning', 'champions')	0.21514077484607697
